#{"t_start": 1626180315.4790468, "env_id": "jtr-v1"}
r,l,t
459.812224,32,30054.394444
594.849527,45,30087.215741
666.270894,49,30119.832539
300.817032,23,30138.051611
283.843569,21,30151.655413
615.835395,47,30181.55613
349.617822,27,30202.064365
763.790148,56,30238.281595
447.909619,28,30256.216191
442.559845,31,30279.012075
769.27632,57,30315.256113
836.232453,62,30357.895727
489.01209,32,30378.447987
828.915844,56,30418.188751
469.272537,30,30437.091041
444.643514,34,30458.853966
443.882331,29,30480.525317
452.609937,26,30497.23526
398.781845,25,30513.429178
395.197726,30,30535.796206
572.05749,43,30563.333071
629.054076,47,30596.217539
458.567705,31,30616.342758
481.703916,36,30639.876289
655.992455,49,30674.83707
466.984244,32,30695.512818
833.807749,62,30738.150245
620.169371,46,30767.190865
680.978805,48,30801.492547
451.87748,30,30821.050817
511.571835,33,30842.36364
519.541706,39,30870.520133
517.813128,39,30895.395567
452.025895,29,30913.882801
438.15479,34,30938.722485
444.899607,31,30958.536767
442.132414,30,30978.092064
484.140565,32,31002.441662
437.525722,29,31021.769538
305.596405,23,31036.550542
452.090513,31,31059.770897
535.150783,37,31083.415693
551.582168,42,31109.852585
435.152716,28,31131.2628
460.913087,31,31151.623067
832.54988,61,31194.087594
835.195991,63,31234.16069
484.365637,32,31257.660985
756.189537,56,31293.940846
480.644761,31,31317.196446
449.795743,30,31337.263499
464.646605,30,31356.862013
436.707515,29,31375.476233
239.504742,20,31391.850224
451.947339,32,31413.141378
554.548289,42,31441.445867
776.663638,58,31482.741836
464.745527,32,31503.661412
778.193973,58,31544.355632
911.666667,53,31578.091661
634.560314,45,31610.498393
271.683878,21,31624.362539
560.433705,38,31652.763404
830.182731,62,31694.211805
466.115415,33,31719.438986
527.143042,36,31743.844047
526.431392,37,31768.324404
541.817553,36,31794.966689
510.340502,33,31816.325374
580.832355,29,31834.90909
556.303655,42,31865.189086
483.237732,32,31885.526002
469.722748,32,31905.694792
622.096105,45,31937.496208
461.818266,35,31959.989661
420.545954,29,31981.618311
450.081691,30,32001.086485
660.018255,49,32032.753386
768.803947,57,32072.768702
514.666231,35,32095.174276
522.080212,40,32124.221916
461.988474,32,32145.185383
582.695852,44,32174.290967
573.601303,44,32207.063762
793.003058,59,32249.181738
482.399778,27,32267.279312
481.282819,37,32291.628749
459.92416,31,32315.257725
495.459125,33,32337.242979
443.0937,29,32356.174542
540.174282,42,32386.222872
515.688348,39,32411.256333
657.331988,49,32442.605727
702.873906,53,32479.683081
556.547535,42,32506.132323
596.855314,45,32538.651991
572.524571,39,32563.4188
521.893956,40,32592.210354
461.574685,30,32611.154176
491.058642,30,32629.966292
511.637175,38,32657.501809
484.677569,33,32678.375497
535.971216,41,32707.632726
529.733895,38,32732.256887
677.168727,50,32764.956439
638.503082,46,32797.97015
512.205757,39,32822.549199
669.731629,50,32857.910099
609.125746,47,32888.256703
495.977957,38,32915.971824
793.895466,59,32953.848796
570.972759,43,32985.063097
689.133994,49,33017.072106
571.683934,43,33048.531485
568.310685,43,33077.063945
669.79658,46,33110.488441
648.044633,46,33140.934128
472.612578,31,33160.728727
732.071571,54,33199.109802
449.664266,30,33218.859431
753.086744,56,33259.01088
570.669914,43,33287.542506
527.925745,40,33327.380722
473.994898,37,33360.249791
452.684013,29,33386.385495
493.199431,33,33420.218368
508.245218,39,33454.791106
578.157522,41,33496.214312
521.739903,35,33527.194733
721.563647,53,33575.627849
452.999184,30,33605.659566
599.792571,45,33645.156142
433.834173,30,33668.15727
680.443478,51,33701.108742
682.024312,51,33737.66711
678.567608,51,33771.125923
313.637019,24,33787.027321
561.159317,43,33818.539574
754.983772,56,33854.096774
381.20302,28,33874.968342
419.148351,29,33893.235245
450.111587,30,33912.36177
395.593748,31,33935.335145
571.920387,42,33962.582071
503.752544,33,33983.715179
402.988322,27,34004.382209
480.062222,31,34024.459386
538.837555,41,34050.53197
412.715217,28,34071.729119
711.02414,53,34106.257467
451.830112,31,34129.436801
456.310983,31,34150.007266
515.859075,39,34175.183943
436.993486,34,34199.976352
590.287204,44,34228.130033
409.754683,28,34246.191242
463.204406,29,34268.794172
454.155745,32,34290.068199
679.858755,50,34322.955362
700.457535,52,34360.968993
589.085967,45,34390.643878
693.670319,51,34427.439581
461.932609,30,34446.987408
266.78249,21,34463.789069
490.349399,28,34482.24475
740.667196,55,34517.612725
589.851535,42,34547.833379
569.659831,42,34575.107348
406.165937,29,34596.916476
387.456216,30,34616.349696
438.106683,31,34636.008045
835.708637,65,34680.987304
670.267309,46,34710.276662
527.950012,40,34738.987058
602.61751,45,34767.590284
666.361671,50,34802.317906
551.270153,41,34828.80728
236.79538,20,34841.755145
520.287127,35,34867.308943
461.437981,31,34886.986955
415.345071,28,34904.858129
459.903244,31,34927.748234
791.172123,58,34965.029207
569.704014,43,34995.918927
799.884908,58,35032.921287
542.611743,41,35062.717129
438.817268,30,35081.950274
446.459322,30,35101.396913
552.847928,41,35131.172785
472.509902,26,35148.580187
449.779343,30,35168.433373
408.459302,28,35189.971934
578.537045,43,35218.084095
445.863699,29,35236.92097
494.260434,34,35262.405555
593.087036,44,35290.78113
461.996565,31,35310.721255
305.106789,23,35329.507484
570.760223,44,35358.859379
680.34589,51,35396.082189
431.305758,29,35415.749677
326.771202,25,35432.200107
458.732443,29,35454.65604
600.394461,46,35485.482943
429.691929,28,35504.389021
578.297445,44,35537.398828
443.126124,28,35556.480022
911.666667,53,35595.342951
276.151713,21,35609.515637
480.150835,32,35630.636598
282.51586,23,35645.505619
510.937097,39,35674.688651
478.421237,31,35813.706208
443.280838,30,35833.435984
467.595747,31,35854.176607
910.0,54,35894.079423
499.359513,35,35917.694181
829.805257,62,35962.123
624.598576,45,35995.086709
612.087202,44,36023.796842
497.772825,39,36049.072714
772.716101,57,36089.040488
438.818107,29,36107.586887
910.0,54,36146.100818
454.406038,30,36166.065555
456.260269,29,36185.018324
676.013081,48,36219.702964
495.813863,38,36244.549617
403.079875,28,36266.138619
823.593696,63,36307.764977
503.933934,39,36336.247175
701.023681,51,36369.522474
522.710446,35,36395.28211
484.318389,32,36416.297315
471.834238,31,36436.37538
669.851923,49,36471.415699
456.478922,31,36491.636511
456.423562,30,36510.848511
601.381336,29,36532.504332
733.074153,52,36565.853393
529.13718,35,36591.402204
723.354275,50,36624.255663
790.102272,55,36663.007682
566.658138,43,36691.248606
450.122842,30,36710.619793
503.48221,37,36738.067801
787.066377,58,36775.66997
587.265811,45,36807.567686
547.006065,42,36834.675308
425.841603,30,36857.128858
575.978717,42,36884.49092
439.767966,30,36911.669844
521.882214,39,36950.364205
519.059508,39,36985.092304
479.291834,32,37015.045348
517.678391,35,37051.516294
784.659949,58,37105.084496
434.70662,32,37135.922313
561.260951,41,37172.635497
535.248954,41,37211.665634
472.675441,32,37239.341455
526.442007,41,37265.276939
438.017454,29,37286.630854
478.892965,31,37306.588652
455.348456,30,37325.66041
491.154987,31,37348.308793
319.048808,25,37364.511508
670.461219,50,37396.740564
278.828207,22,37414.040702
454.902801,32,37435.092559
685.924869,52,37469.378274
523.290556,35,37495.803152
467.941688,32,37516.664078
444.899905,34,37538.569847
446.486787,31,37562.716537
236.329814,19,37575.43336
492.150546,36,37598.761228
568.924421,43,37630.235277
468.472974,31,37650.630895
533.654269,40,37676.644479
470.673483,32,37700.754352
427.130416,29,37719.881831
477.144837,32,37740.952799
533.426715,41,37770.994812
499.340699,32,37791.800926
431.311535,27,37809.19325
445.760408,29,37831.535311
429.45481,29,37850.457292
462.988456,31,37870.710148
508.122027,39,37899.302319
642.629348,48,37930.734566
660.572673,49,37966.029108
735.193212,52,37998.97626
526.044013,36,38024.98805
800.055207,44,38053.177124
472.693193,31,38073.198508
430.05144,30,38096.055857
465.220886,35,38118.904365
427.685642,29,38137.838441
479.986403,32,38162.023068
425.040867,29,38180.793864
457.678156,29,38199.346173
586.726214,43,38230.216208
591.09626,40,38255.9425
430.646285,30,38278.489534
453.129817,30,38297.652277
487.431953,33,38318.549973
492.16535,34,38343.262481
248.077788,20,38356.629663
675.438751,50,38388.501758
498.954802,28,38409.37436
542.481154,41,38435.556222
524.964077,40,38460.957323
489.703216,30,38483.493894
474.690551,33,38504.973283
523.181394,34,38527.020911
516.843469,40,38555.708023
464.92981,31,38575.738691
311.86512,25,38592.073936
448.246114,33,38617.284637
460.009609,30,38636.824675
412.926536,28,38654.673965
708.838451,51,38690.627235
449.650578,30,38710.365525
763.994841,56,38749.44255
473.861845,31,38769.150639
603.771937,45,38801.359566
680.028911,48,38832.576973
438.828486,30,38851.521101
913.333333,52,38888.093028
476.961072,31,38907.886642
727.791442,54,38945.261504
490.825726,37,38969.129243
857.70909,53,39006.018167
468.407713,32,39027.375785
852.419501,66,39073.123426
517.015512,34,39095.506752
659.328461,49,39130.729864
597.495846,45,39160.503402
462.925237,31,39180.703383
514.935313,29,39202.280665
557.214538,45,39230.994369
400.938666,28,39248.813427
247.333055,21,39265.48069
248.119976,21,39279.179576
417.8217,29,39298.31805
481.451408,33,39319.752394
484.194946,33,39344.242517
562.604038,32,39364.594254
523.363817,40,39389.876892
677.507775,48,39424.087916
455.020368,32,39444.303936
502.652011,35,39469.91544
705.405969,49,39501.365494
538.070897,36,39527.486892
476.689456,33,39548.939743
660.684355,49,39580.328399
473.259502,32,39604.058039
517.412241,33,39625.256988
607.352412,46,39657.958933
506.534361,39,39683.578524
339.233252,26,39700.473153
771.671722,57,39741.601269
444.817982,29,39760.480347
394.213287,27,39777.981589
246.215052,20,39794.408357
412.459801,27,39812.14817
455.749917,29,39831.084624
594.895778,31,39851.216497
624.057431,48,39885.855497
674.96774,51,39921.462216
473.294888,31,39941.987683
447.824533,31,39962.13048
636.778057,47,39996.069724
242.986974,20,40009.04535
-13.882237,51,40041.443364
657.6435,49,40076.145386
455.739652,36,40099.520994
467.505701,30,40121.868674
429.970759,28,40140.127513
416.11637,32,40160.650876
813.891444,61,40203.100472
608.0872,43,40230.420083
262.496345,22,40244.515615
427.647524,28,40265.845082
428.408468,30,40285.106869
859.697706,53,40322.926695
436.370177,28,40341.380312
658.868972,49,40373.414227
438.277448,32,40397.764568
370.536433,26,40414.940293
403.242167,28,40433.543633
439.294903,30,40456.527583
424.705755,28,40474.925714
840.978463,62,40531.295287
466.155598,32,40560.958322
504.114776,32,40591.787222
465.04962,31,40622.058694
449.25972,30,40654.092741
617.264493,47,40697.620937
496.809992,33,40730.380594
594.064004,45,40768.860873
471.761921,32,40797.672246
427.358869,30,40828.488736
582.728297,44,40859.043138
418.142177,28,40877.269505
473.60781,34,40902.953198
472.16482,35,40925.71946
472.376287,33,40950.065208
449.155714,30,40970.210894
534.009603,40,40996.806683
581.40676,43,41028.274828
689.686663,50,41061.294337
225.398687,18,41072.939936
501.264017,40,41103.29483
464.555442,31,41123.781313
913.333333,52,41161.414015
422.045172,28,41180.166179
463.465404,31,41201.152652
452.025623,31,41225.361198
280.006916,22,41240.297237
336.37164,27,41258.613929
629.170526,47,41293.385485
406.396816,30,41313.543623
563.116748,43,41342.160942
492.496876,35,41368.657314
460.352668,29,41388.181731
512.434408,32,41409.377682
502.88702,35,41435.880741
750.245948,55,41472.366487
467.760498,33,41497.43034
460.70792,30,41517.416325
428.1671,28,41536.099813
624.335425,47,41570.534882
504.28012,35,41594.032008
473.75469,31,41614.315531
495.278586,38,41642.762587
839.544833,64,41685.094039
472.535284,33,41710.266762
785.107189,58,41748.820067
512.107131,39,41778.009973
582.853088,43,41806.665173
480.424127,37,41835.017663
463.892493,31,41855.983716
463.77021,31,41876.744797
431.152328,29,41896.299259
439.316642,28,41918.93243
815.472496,62,41961.606989
538.724097,41,41993.608687
661.782229,48,42026.343858
911.666667,53,42065.021413
365.427001,28,42083.480426
470.500216,32,42107.71298
429.199754,33,42130.172863
434.290189,30,42150.296066
599.481083,45,42183.563495
439.823453,30,42203.210318
433.962823,28,42221.510609
675.465955,50,42257.943418
412.308021,27,42275.514847
280.522099,23,42290.314358
468.782387,32,42314.591553
497.270912,37,42339.234514
466.145352,31,42359.92657
546.699789,40,42389.828996
485.940514,33,42411.637427
701.817156,53,42450.158611
805.752371,58,42488.252442
411.651684,28,42506.604636
502.362661,33,42531.760597
753.809297,55,42567.905413
255.217287,21,42585.206534
556.177985,42,42613.42766
468.678211,30,42633.225127
457.548766,29,42656.273546
409.03395,29,42675.634185
553.719605,42,42703.615233
340.085705,25,42723.724606
498.431062,33,42746.150613
504.956696,39,42772.303007
476.288333,31,42796.299585
479.992131,34,42819.380445
787.22242,58,42861.775715
543.027964,41,43029.474101
461.125796,32,43053.039805
482.209208,37,43077.361377
460.60653,30,43096.801408
369.942902,27,43114.189233
569.774029,43,43146.235703
416.863028,28,43164.764685
716.758324,50,43201.224879
421.295656,28,43219.741539
464.298513,31,43239.853167
454.985922,32,43263.938433
708.567586,53,43298.731041
460.035248,32,43322.3479
433.383499,29,43341.259491
577.242183,43,43368.71341
634.363323,47,43402.148186
406.947995,29,43420.824677
708.366209,53,43458.04508
479.185875,32,43479.276057
485.3876,33,43500.956471
422.585443,28,43522.570353
429.359764,28,43541.056433
462.461664,31,43561.141786
403.774827,28,43579.074283
438.65399,30,43601.982459
476.724762,33,43623.407142
457.742632,31,43643.45987
494.088062,37,43671.188565
697.336678,52,43704.862916
424.248893,31,43728.549674
439.922437,30,43748.309882
318.086246,24,43763.76714
459.206609,31,43787.572815
670.14654,49,43820.693524
413.934899,28,43839.180396
327.232885,25,43859.158262
354.558532,28,43877.946057
367.187058,27,43895.789631
555.575896,42,43926.309601
449.475923,32,43947.827033
655.554896,48,43979.258095
426.792249,28,44000.942588
479.24489,33,44022.588141
606.920328,45,44054.796686
504.072327,34,44077.37897
450.512281,30,44101.154639
736.635716,55,44156.000018
423.200899,29,44184.479792
383.344671,28,44211.140342
423.712082,29,44241.672842
694.453733,51,44289.100083
332.583846,25,44313.21425
445.488851,31,44346.752973
657.810274,49,44392.029093
592.4324,44,44438.046518
435.575514,29,44457.397035
650.520445,49,44489.515431
448.416672,30,44512.870878
550.355959,42,44540.514879
791.092252,59,44582.120925
911.666667,53,44616.633744
501.667976,33,44642.103825
437.835498,29,44661.978446
602.888149,44,44691.698488
411.968533,27,44713.541781
455.016169,29,44733.000753
422.668708,28,44751.637036
451.969407,30,44774.758985
455.695129,31,44795.528185
491.09642,33,44817.067563
541.2623,42,44848.587505
327.682691,25,44865.854481
478.238931,34,44888.764704
298.265953,23,44907.508169
571.862201,43,44936.119924
480.64378,32,44956.938962
427.924787,29,44979.705556
445.216968,31,45000.293538
245.854871,20,45013.502482
463.40354,31,45036.724238
435.355649,30,45056.76163
255.550878,20,45069.877442
512.548304,35,45092.688928
299.157791,23,45111.008431
348.373032,26,45128.10703
773.432895,57,45165.478135
734.675198,55,45205.378528
657.882663,49,45240.687037
479.345331,33,45262.802965
549.16991,43,45291.006692
836.735232,64,45335.851411
509.661924,38,45359.963336
430.397164,30,45382.821258
479.457264,33,45404.513309
561.129359,42,45431.475088
445.807296,29,45453.734268
414.529073,28,45471.972055
472.627406,32,45493.003604
255.88055,21,45510.097901
720.46778,54,45545.800956
425.066705,28,45564.245589
511.122279,34,45590.381315
400.220292,28,45609.194705
464.127023,31,45629.861347
803.209372,61,45674.188592
466.840979,30,45694.121741
428.100836,29,45717.282671
588.031039,43,45746.384777
644.045684,48,45782.133018
754.018982,55,45819.623308
442.121595,30,45839.426103
536.962556,41,45869.836418
412.906314,27,45887.363914
470.965087,32,45907.980821
263.175753,20,45924.285174
442.996311,30,45943.900559
460.626395,35,45966.745938
469.909682,32,45991.116939
730.710547,54,46026.728262
419.616841,29,46048.5921
440.753655,30,46068.327647
494.07839,34,46090.965566
466.966417,32,46114.939809
440.861285,28,46133.327732
537.530131,41,46159.861578
776.840591,57,46200.742549
908.333333,55,46235.985627
472.61897,31,46259.121832
444.438679,31,46279.128649
396.049395,27,46296.605187
260.232416,21,46313.340357
685.251791,51,46346.562629
683.53704,51,46382.306452
450.654031,34,46404.714301
511.093682,34,46426.85193
455.121166,32,46450.952319
538.78871,36,46474.317502
855.063726,56,46513.298341
464.101845,37,46537.287857
445.767178,31,46557.251497
772.918636,58,46598.667424
637.798712,48,46629.860651
423.437546,30,46652.909897
281.417971,22,46667.545415
496.301018,38,46692.12474
535.083765,36,46718.987723
418.469265,29,46738.152412
472.681602,33,46759.553164
553.577885,41,46789.931181
500.698469,38,46814.996726
255.00969,20,46828.389465
448.323149,33,46853.25812
551.013406,41,46879.949231
502.381192,33,46901.24479
462.838247,31,46924.787277
440.968337,31,46944.693284
594.455854,43,46972.614671
236.078903,20,46989.224223
690.529907,52,47022.564336
386.266314,28,47043.608889
515.928202,38,47068.387333
611.624894,47,47098.426493
423.332619,32,47122.461505
543.013032,42,47149.477427
790.860882,52,47186.604008
548.002216,42,47214.038732
910.0,54,47251.965516
535.807771,41,47278.569298
903.333333,58,47319.863072
908.333333,55,47355.366078
600.343373,45,47388.079423
649.188772,46,47417.688867
417.210772,28,47435.568114
484.43225,33,47460.424322
545.508748,43,47488.436316
598.569468,45,47521.396716
732.576231,54,47556.466217
331.643935,26,47576.945215
467.496735,31,47597.945426
468.001652,30,47617.560521
544.110622,41,47647.422887
571.636622,43,47675.286848
602.19247,45,47715.090452
339.433671,26,47738.47466
656.288897,49,47783.111718
259.129859,22,47805.579797
464.695882,32,47834.279263
477.346652,35,47864.566555
615.209926,47,47909.155606
420.263008,33,47939.215209
455.360148,31,47966.831087
698.724243,51,48018.676871
483.222716,33,48042.938046
457.630196,30,48065.435277
482.513231,33,48087.148715
389.514861,28,48105.3841
449.669416,26,48122.301397
476.841987,32,48147.41462
520.711286,34,48170.368343
508.771926,35,48193.656209
534.29483,41,48224.808009
450.198347,32,48246.175866
439.450652,30,48268.94274
502.990131,32,48290.449094
446.343173,31,48310.939216
509.015041,34,48336.174824
455.913181,32,48357.360813
373.371519,30,48376.700253
850.864903,52,48413.544459
424.899685,29,48432.547761
442.59818,29,48451.541131
430.461522,33,48476.467064
749.09146,55,48512.938481
479.858414,33,48537.905373
625.203495,47,48569.506191
427.501824,28,48587.841495
392.913202,26,48608.702151
524.230365,37,48633.609905
288.574076,23,48648.750762
538.130091,38,48676.975016
459.765596,30,48696.814856
435.475444,30,48716.945424
443.595004,29,48739.556853
768.701611,57,48777.388497
425.102015,29,48796.203127
638.362471,46,48830.058655
635.810752,48,48861.914904
442.261765,30,48885.391768
455.918897,32,48906.859616
498.390622,36,48930.397065
463.495237,34,48955.785205
425.768848,28,48973.975478
703.817427,52,49010.583941
844.411889,56,49046.974065
305.294182,24,49062.332081
451.304099,31,49086.236744
729.867165,48,49117.997806
432.430935,29,49137.586329
589.552926,43,49170.359563
709.452227,53,49205.950111
469.123368,30,49229.604595
479.795758,32,49251.072352
453.701303,30,49271.350318
536.54046,34,49297.885531
463.990488,31,49318.952667
280.113786,22,49333.712233
246.35133,20,49350.339795
442.262897,30,49370.244293
684.936203,50,49403.063886
612.396097,46,49437.16715
490.518941,37,49461.729789
321.851211,23,49476.74382
452.649181,31,49500.514241
434.352054,29,49519.528088
653.352665,49,49554.754652
454.000809,30,49574.703418
493.613403,33,49596.242448
714.676296,53,49634.791953
533.401303,40,49661.554733
457.212771,32,49685.967888
540.069294,41,49714.040864
297.756842,23,49729.583534
416.838729,28,49747.883273
536.426326,35,49774.516332
422.861411,29,49793.623706
467.018756,32,49814.697109
347.546098,25,49834.497544
374.029966,28,49852.82131
443.957404,30,49872.603665
495.343837,33,49897.873258
420.827076,28,49916.745821
402.34652,28,49935.495541
453.688377,31,49959.348152
575.738035,44,49989.15928
721.305675,53,50027.488884
645.598444,46,50058.706496
522.527563,35,50081.319433
527.887167,35,50107.261251
625.573577,46,50246.990313
424.36787,30,50266.261622
523.172729,40,50295.707433
398.1417,28,50313.937093
641.451946,48,50345.048469
615.098495,45,50377.916163
415.8967,28,50395.835124
594.971877,44,50427.510621
465.04892,32,50448.610889
430.357881,34,50470.39972
355.793701,25,50489.653173
530.250068,32,50510.491083
274.50535,22,50524.570704
452.402917,30,50543.55285
444.784777,31,50567.140518
733.840781,54,50602.171234
532.753998,41,50631.840751
437.436767,30,50651.441117
656.21775,50,50683.843246
433.144076,29,50706.424999
449.71661,31,50726.444359
421.546478,33,50747.326298
425.629877,33,50772.028841
449.831999,33,50793.169528
451.849665,31,50812.965062
403.61708,30,50835.837128
427.853655,29,50854.807102
464.066495,33,50876.500421
335.287197,25,50896.590121
449.080231,34,50919.328296
653.004234,48,50953.63366
712.895008,52,50987.589774
237.908564,18,50999.192285
413.471449,31,51022.815706
727.699609,53,51057.333889
474.737678,32,51077.61289
703.001314,52,51115.176031
405.8074,31,51134.897673
578.331319,42,51165.452919
455.072887,29,51184.337373
435.187964,29,51203.023279
502.214356,34,51228.414472
246.063144,20,51241.724819
387.728249,29,51260.900515
482.879397,34,51286.123964
590.04986,44,51329.078185
730.698866,54,51382.965256
812.699646,61,51441.139377
443.616602,30,51469.085361
488.462123,32,51502.595789
463.403014,35,51535.46631
251.392743,20,51553.576606
415.612668,29,51583.947787
684.769937,51,51633.721778
528.747255,34,51658.936031
322.737467,25,51675.841157
555.296495,42,51702.824013
288.353973,23,51717.922452
427.836471,28,51739.747313
269.621276,22,51754.286669
467.806445,32,51775.216791
447.467262,33,51800.826699
470.852742,32,51822.074113
219.303225,18,51834.122628
465.042126,32,51855.210071
456.328293,32,51880.339721
420.702498,30,51900.217432
678.755487,46,51934.294351
450.443601,31,51955.174149
566.888701,42,51982.716006
573.603382,43,52014.722088
429.623844,29,52033.987315
449.133932,31,52054.305557
552.102426,35,52081.454331
420.616136,30,52101.772741
332.392499,27,52119.92454
569.812,43,52152.409312
489.087888,33,52174.682287
432.605684,31,52195.419104
275.127815,22,52213.766646
250.292758,20,52228.529685
444.047989,31,52249.071656
390.406172,27,52266.694428
464.680876,30,52290.005063
357.660377,27,52307.869204
435.703743,31,52328.431572
272.268111,22,52346.538733
641.197293,48,52378.660223
265.064644,22,52393.418903
730.986732,55,52434.286487
482.124299,32,52456.076827
459.583372,31,52479.806821
750.815575,54,52516.534735
429.562127,27,52534.387877
671.538529,50,52571.32353
481.192139,31,52591.783168
548.225365,41,52622.399052
411.201183,28,52641.296132
459.573528,29,52660.615485
480.861126,35,52687.257765
248.430777,20,52700.657099
707.55015,53,52736.468483
637.271168,46,52771.175423
437.110333,31,52792.217141
507.377124,39,52821.781643
527.615246,35,52845.300212
644.206349,47,52876.613548
459.43525,31,52900.909164
444.456036,35,52924.616356
636.362609,47,52959.32068
436.163846,29,52978.965382
381.541194,28,52997.790706
729.112918,48,53033.228746
422.048305,30,53053.483972
559.276552,42,53082.085215
430.332304,29,53105.60206
312.037087,24,53122.090869
652.391236,47,53153.774363
475.397225,32,53179.26682
281.719484,23,53194.998093
550.570541,33,53217.626427
560.65498,36,53245.658737
260.428344,21,53260.169231
528.979468,40,53287.29737
549.017321,42,53318.933745
401.857768,30,53339.115155
460.883453,31,53359.872813
477.805945,34,53385.539441
456.918622,31,53405.894776
712.445554,48,53440.649271
582.756863,44,53470.386182
440.526517,31,53490.771064
484.944203,32,53515.683167
390.666994,28,53534.470033
463.588202,33,53556.160069
407.833522,32,53580.2047
282.568565,22,53594.806589
684.555922,51,53628.741099
589.258269,46,53663.190058
266.505494,22,53677.874599
439.004634,28,53696.360226
647.751898,44,53729.126388
736.057036,54,53764.351326
486.710708,33,53790.144586
524.566964,40,53817.007398
417.699354,28,53835.435314
454.203419,32,53860.111745
833.928577,55,53896.831697
439.515044,30,53920.436452
649.302469,48,53952.760374
461.328866,32,53974.240891
267.148297,20,53991.342183
431.753818,33,54013.903632
425.701401,30,54034.140161
667.465536,49,54070.853577
481.569025,30,54091.337965
754.172712,56,54133.318529
410.436839,29,54153.651787
424.336448,30,54174.304321
532.643459,41,54205.923569
563.119419,36,54230.375831
823.69467,60,54274.718502
551.354309,38,54300.78547
248.616188,20,54314.231569
702.091503,53,54354.133402
777.773616,58,54393.788907
431.146841,29,54417.014789
490.228327,38,54442.513497
497.208767,37,54467.543015
512.182891,35,54494.925401
701.394328,52,54530.523202
582.426044,44,54563.926635
468.353238,36,54587.928258
418.376651,30,54611.147902
908.333333,55,54647.622236
522.742542,40,54676.893862
746.385742,55,54713.305472
488.047791,32,54734.051027
504.784469,31,54758.268288
670.885698,49,54791.000979
406.593212,28,54812.523401
249.666292,20,54826.241137
243.37884,20,54839.72142
424.500941,30,54859.832471
534.011134,34,54885.56638
447.155002,29,54911.892723
459.953849,31,54940.164971
834.410662,61,54999.08239
658.283299,48,55043.853182
395.239319,27,55072.528154
327.309619,25,55095.059458
458.920067,31,55122.066729
420.314622,30,55148.307838
325.153841,24,55174.3059
498.536591,32,55204.188998
419.393099,28,55231.953193
480.991527,31,55256.13818
442.937375,29,55275.716784
457.456644,29,55295.12148
502.065528,33,55320.770944
546.880241,41,55348.86464
644.352369,48,55384.648913
913.333333,52,55420.475989
423.485065,30,55440.73949
253.286325,20,55457.423392
319.016889,26,55474.987404
404.445048,30,55495.002365
393.244181,30,55514.86975
660.125439,49,55551.487498
448.035704,29,55571.040325
440.83851,30,55594.652192
452.179122,35,55618.277262
474.641522,33,55639.969637
423.67635,30,55663.041687
560.238164,41,55690.484096
226.390803,19,55703.301582
450.95626,35,55730.109446
490.462636,33,55752.228196
669.28084,49,55785.10044
527.943813,40,55815.463083
600.383724,43,55844.059086
457.611938,33,55869.320449
274.740513,21,55883.220798
906.666667,56,55919.700423
449.559893,29,55942.372967
477.497087,33,55964.333513
376.036314,30,55983.821918
733.09637,55,56023.595927
484.051939,38,56048.060374
456.403945,33,56072.727008
257.387031,22,56087.222162
463.334267,35,56110.27097
580.813631,44,56142.198269
539.225137,41,56169.298635
472.248373,33,56191.132505
403.543827,28,56213.096482
-1.328784,8,56218.357406
218.540525,18,56230.365712
381.756243,26,56247.607007
398.884343,27,56269.037254
473.79858,30,56289.094851
453.186049,30,56308.427313
452.511544,28,56326.398549
457.069376,30,56350.015833
429.433291,30,56369.54108
442.503296,30,56388.687604
438.535428,30,56411.619208
498.549392,38,56436.822645
576.477764,43,56467.985915
636.655423,47,56498.613104
803.190741,64,56543.414074
552.052876,43,56571.979089
757.074811,57,56612.073727
447.956024,30,56631.439628
740.096518,54,56669.777676
504.042519,33,56691.592343
908.333333,55,56727.452323
272.620619,20,56744.16832
421.273149,28,56762.501602
437.427003,33,56784.046482
446.976659,30,56806.988424
516.499656,33,56829.232772
436.228414,29,56848.471254
475.615465,32,56873.221713
423.734925,33,56894.892469
430.078109,32,56915.350162
382.636325,27,56935.986178
293.558734,23,56951.153644
483.103692,34,56973.020579
410.177495,29,56991.499446
287.650651,22,57009.208771
479.27742,33,57030.821163
339.98322,26,57048.132846
739.203781,54,57087.402015
825.122047,57,57126.159766
631.404035,47,57161.451264
455.817083,28,57179.83317
768.43205,57,57220.741252
661.185689,49,57253.059835
425.922675,30,57276.162221
241.669461,20,57289.602021
463.246662,33,57311.295393
471.796465,31,57331.522722
434.568618,28,57353.527112
478.326224,31,57374.05413
470.761728,32,57395.180482
416.683248,28,57535.279752
435.450546,26,57556.30489
491.649818,34,57578.644773
651.227618,50,57614.878357
723.422785,53,57649.705698
809.301045,60,57692.849334
479.756652,32,57714.615424
537.013313,41,57745.220631
533.226969,41,57773.454102
411.69929,29,57793.273033
462.69687,32,57818.332842
389.314361,27,57837.29194
500.461477,33,57860.025204
748.891468,56,57901.556445
731.632682,54,57937.600218
435.486679,30,57961.069709
596.713164,44,57990.975358
319.22268,24,58006.989899
480.844396,27,58028.629565
469.531983,31,58049.799803
488.027663,33,58071.981462
460.600976,31,58096.184824
893.333333,64,58139.999182
399.510211,27,58161.33451
529.780776,41,58189.693429
596.214232,45,58220.085042
602.046417,44,58254.384718
